Sentence,Word,Named Entity
2403,We,O
2403,invite,O
2403,you,O
2403,to,O
2403,see,O
2403,the,O
2403,new,O
2403,publication,O
2403,in,O
2403,NEWS,O
2403,(Museum,O
2403,World,O
2403,Ranking),O
2403,devoted,O
2403,to,O
2403,the,O
2403,\xc2\xab21st,O
2403,Serpentine,B-LOC
2403,Pavilion,I-LOC
2403,2022,O
2403,\xe2\x80\x9eBlack,O
2403,Chapel\xe2\x80\x9d,I-LOC
2403,designed,O
2403,by,O
2403,Theaster,B-PER
2403,Gates\xc2\xbb,O
2403,;,O
2403,London,B-GPE
2403,",",O
2403,United,B-GPE
2403,Kingdom,I-GPE
2403,#MuseumWorldRanking,O
2403,#museum,B-FAC
2403,#Museums2022,O
2403,#HomeMuseum,O
2403,#ad,O
2403,#promotion,O
2403,#education,O
2403,#history,O
2403,#art,O
2403,https://t.co/2ybMSXKp4b,O
2404,A,O
2404,well-preserved,O
2404,",",O
2404,400-year-old,O
2404,shipwreck,O
2404,from,O
2404,the,O
2404,Hanseatic,O
2404,period,O
2404,has,O
2404,been,O
2404,discovered,O
2404,in,O
2404,a,O
2404,German,B-GPE
2404,river,B-LOC
2404,https://t.co/BX7nrOAqIT,O
2404,#History,O
2404,#underwater,O
2404,#exploration,O
2404,#scubadiving,O
2404,https://t.co/A5UZNYExf0,O
2405,We,O
2405,invite,O
2405,you,O
2405,to,O
2405,see,O
2405,the,O
2405,new,O
2405,publication,O
2405,in,O
2405,NEWS,O
2405,(Museum,O
2405,World,O
2405,Ranking),O
2405,devoted,O
2405,to,O
2405,the,O
2405,\xc2\xab21st,O
2405,Serpentine,B-LOC
2405,Pavilion,I-LOC
2405,2022,O
2405,\xe2\x80\x9eBlack,O
2405,Chapel\xe2\x80\x9d,I-LOC
2405,designed,O
2405,by,O
2405,Theaster,B-PER
2405,Gates\xc2\xbb,O
2405,;,O
2405,London,B-GPE
2405,",",O
2405,United,B-GPE
2405,Kingdom,I-GPE
2405,#MuseumWorldRanking,O
2405,#museum,B-FAC
2405,#Museums2022,O
2405,#HomeMuseum,O
2405,#ad,O
2405,#promotion,O
2405,#education,O
2405,#history,O
2405,#art,O
2405,https://t.co/veKemc9sEz,O
2406,#OTD,O
2406,Earl,B-PER
2406,Klugh,I-PER
2406,(Sept,O
2406,16,O
2406,",",O
2406,1953),O
2406,.,O
2407,Detroit-born,B-PER
2407,acoustic,I-PER
2407,guitarist,I-PER
2407,",",I-PER
2407,composer,I-PER
2407,.,O
2408,He\xe2\x80\x99s,O
2408,won,O
2408,1,O
2408,Grammy,O
2408,award,O
2408,&amp,O
2408,;,O
2408,13,O
2408,nominations,O
2408,.,O
2409,He,B-PER
2409,also,O
2409,won,O
2409,the,O
2409,\xe2\x80\x9c1977\xe2\x80\x9d,O
2409,Best,O
2409,Recording,O
2409,Award,O
2409,For,O
2409,Performance,O
2409,and,O
2409,Sound\xe2\x80\x9d,O
2409,for,O
2409,his,B-PER
2409,album,O
2409,\xe2\x80\x9cFinger,O
2409,Painting\xe2\x80\x9d,O
2409,.,O
2410,#History,O
2410,#MusicIsLife,O
2410,#Jazz,O
2410,https://t.co/9MKqy6W1ki,O
2411,We,O
2411,invite,O
2411,you,O
2411,to,O
2411,see,O
2411,the,O
2411,new,O
2411,publication,O
2411,in,O
2411,NEWS,O
2411,(Museum,O
2411,World,O
2411,Ranking),O
2411,devoted,O
2411,to,O
2411,the,O
2411,\xc2\xab21st,O
2411,Serpentine,B-LOC
2411,Pavilion,I-LOC
2411,2022,O
2411,\xe2\x80\x9eBlack,O
2411,Chapel\xe2\x80\x9d,I-LOC
2411,designed,O
2411,by,O
2411,Theaster,B-PER
2411,Gates\xc2\xbb,O
2411,;,O
2411,London,B-GPE
2411,",",O
2411,United,B-GPE
2411,Kingdom,I-GPE
2411,#MuseumWorldRanking,O
2411,#museum,B-FAC
2411,#Museums2022,O
2411,#HomeMuseum,O
2411,#ad,O
2411,#promotion,O
2411,#education,O
2411,#history,O
2411,#art,O
2411,https://t.co/ZITm21xwHX,O
2412,I,O
2412,love,O
2412,old,O
2412,#timeteam,O
2412,episodes,O
2412,.,O
2413,Fascinating,O
2413,to,O
2413,see,O
2413,the,O
2413,history,O
2413,of,O
2413,Tony,B-PER
2413,Robinson's,I-PER
2413,hair,O
2413,styles,O
2413,through,O
2413,the,O
2413,ages,O
2413,.,O
2414,#Archaeology,O
2414,#tonyrobinson,B-PER
2414,#history,O
2415,We,O
2415,invite,O
2415,you,O
2415,to,O
2415,see,O
2415,the,O
2415,new,O
2415,publication,O
2415,in,O
2415,NEWS,O
2415,(Museum,O
2415,World,O
2415,Ranking),O
2415,devoted,O
2415,to,O
2415,the,O
2415,\xc2\xab21st,O
2415,Serpentine,B-LOC
2415,Pavilion,I-LOC
2415,2022,O
2415,\xe2\x80\x9eBlack,O
2415,Chapel\xe2\x80\x9d,I-LOC
2415,designed,O
2415,by,O
2415,Theaster,B-PER
2415,Gates\xc2\xbb,O
2415,;,O
2415,London,B-GPE
2415,",",O
2415,United,B-GPE
2415,Kingdom,I-GPE
2415,#MuseumWorldRanking,O
2415,#museum,B-FAC
2415,#Museums2022,O
2415,#HomeMuseum,O
2415,#ad,O
2415,#promotion,O
2415,#education,O
2415,#history,O
2415,#art,O
2415,https://t.co/YYCOSVfuYQ,O
2416,We,O
2416,invite,O
2416,you,O
2416,to,O
2416,see,O
2416,the,O
2416,new,O
2416,publication,O
2416,in,O
2416,NEWS,O
2416,(Museum,O
2416,World,O
2416,Ranking),O
2416,devoted,O
2416,to,O
2416,the,O
2416,\xc2\xab21st,O
2416,Serpentine,B-LOC
2416,Pavilion,I-LOC
2416,2022,O
2416,\xe2\x80\x9eBlack,O
2416,Chapel\xe2\x80\x9d,I-LOC
2416,designed,O
2416,by,O
2416,Theaster,B-PER
2416,Gates\xc2\xbb,O
2416,;,O
2416,London,B-GPE
2416,",",O
2416,United,B-GPE
2416,Kingdom,I-GPE
2416,#MuseumWorldRanking,O
2416,#museum,B-FAC
2416,#Museums2022,O
2416,#HomeMuseum,O
2416,#ad,O
2416,#promotion,O
2416,#education,O
2416,#history,O
2416,#art,O
2416,https://t.co/QaPmWPUiLR,O
2417,Wtf,O
2417,\xf0\x9f\xa4\xac,O
2417,yo,O
2417,?,O
2418,!,O
2419,How,O
2419,woke,O
2419,are,O
2419,you,O
2419,?,O
2420,#TheWomanKing,O
2420,#TheLittleMermaid,O
2420,#fiction,O
2420,#history,O
2420,#truth,O
2420,@violadavis,B-PER
2420,@HalleBailey,B-PER
2420,#disney,B-ORG
2420,#focus,O
2420,#wakeup,O
2420,#stopthebs,O
2420,#bliz,O
2420,https://t.co/d1KAIHwCMq,O
2421,We,O
2421,invite,O
2421,you,O
2421,to,O
2421,see,O
2421,the,O
2421,new,O
2421,publication,O
2421,in,O
2421,NEWS,O
2421,(Museum,O
2421,World,O
2421,Ranking),O
2421,devoted,O
2421,to,O
2421,the,O
2421,\xc2\xab21st,O
2421,Serpentine,B-LOC
2421,Pavilion,I-LOC
2421,2022,O
2421,\xe2\x80\x9eBlack,O
2421,Chapel\xe2\x80\x9d,I-LOC
2421,designed,O
2421,by,O
2421,Theaster,B-PER
2421,Gates\xc2\xbb,O
2421,;,O
2421,London,B-GPE
2421,",",O
2421,United,B-GPE
2421,Kingdom,I-GPE
2421,#MuseumWorldRanking,O
2421,#museum,B-FAC
2421,#Museums2022,O
2421,#HomeMuseum,O
2421,#ad,O
2421,#promotion,O
2421,#education,O
2421,#history,O
2421,#art,O
2421,https://t.co/Jpg7KVbzgO,O
2422,We,O
2422,invite,O
2422,you,O
2422,to,O
2422,see,O
2422,the,O
2422,new,O
2422,publication,O
2422,in,O
2422,NEWS,O
2422,(Museum,O
2422,World,O
2422,Ranking),O
2422,devoted,O
2422,to,O
2422,the,O
2422,\xc2\xab21st,O
2422,Serpentine,B-LOC
2422,Pavilion,I-LOC
2422,2022,O
2422,\xe2\x80\x9eBlack,O
2422,Chapel\xe2\x80\x9d,I-LOC
2422,designed,O
2422,by,O
2422,Theaster,B-PER
2422,Gates\xc2\xbb,O
2422,;,O
2422,London,B-GPE
2422,",",O
2422,United,B-GPE
2422,Kingdom,I-GPE
2422,#MuseumWorldRanking,O
2422,#museum,B-FAC
2422,#Museums2022,O
2422,#HomeMuseum,O
2422,#ad,O
2422,#promotion,O
2422,#education,O
2422,#history,O
2422,#art,O
2422,https://t.co/7EaEuXsa0W,O
2423,We,O
2423,invite,O
2423,you,O
2423,to,O
2423,see,O
2423,the,O
2423,new,O
2423,publication,O
2423,in,O
2423,NEWS,O
2423,(Museum,O
2423,World,O
2423,Ranking),O
2423,devoted,O
2423,to,O
2423,the,O
2423,\xc2\xab21st,O
2423,Serpentine,B-LOC
2423,Pavilion,I-LOC
2423,2022,O
2423,\xe2\x80\x9eBlack,O
2423,Chapel\xe2\x80\x9d,I-LOC
2423,designed,O
2423,by,O
2423,Theaster,B-PER
2423,Gates\xc2\xbb,O
2423,;,O
2423,London,B-GPE
2423,",",O
2423,United,B-GPE
2423,Kingdom,I-GPE
2423,#MuseumWorldRanking,O
2423,#museum,B-FAC
2423,#Museums2022,O
2423,#HomeMuseum,O
2423,#ad,O
2423,#promotion,O
2423,#education,O
2423,#history,O
2423,#art,O
2423,https://t.co/EFqp4WxEGY,O
2424,We,O
2424,invite,O
2424,you,O
2424,to,O
2424,see,O
2424,the,O
2424,new,O
2424,publication,O
2424,in,O
2424,NEWS,O
2424,(Museum,O
2424,World,O
2424,Ranking),O
2424,devoted,O
2424,to,O
2424,the,O
2424,\xc2\xab21st,O
2424,Serpentine,B-LOC
2424,Pavilion,I-LOC
2424,2022,O
2424,\xe2\x80\x9eBlack,O
2424,Chapel\xe2\x80\x9d,I-LOC
2424,designed,O
2424,by,O
2424,Theaster,B-PER
2424,Gates\xc2\xbb,O
2424,;,O
2424,London,B-GPE
2424,",",O
2424,United,B-GPE
2424,Kingdom,I-GPE
2424,#MuseumWorldRanking,O
2424,#museum,B-FAC
2424,#Museums2022,O
2424,#HomeMuseum,O
2424,#ad,O
2424,#promotion,O
2424,#education,O
2424,#history,O
2424,#art,O
2424,https://t.co/kZNZO4yZQH,O
2425,please,O
2425,visit,O
2425,my,O
2425,blog,O
2425,and,O
2425,website,O
2425,for,O
2425,History,O
2425,|,O
2425,Heritage,O
2425,|,O
2425,Art,O
2425,|,O
2425,Culture,O
2425,Website:-,O
2425,https://t.co/RENKmOajVx,O
2425,#History,O
2425,#art,O
2425,#architecture,O
2425,#archeology,O
2425,#heritage,O
2426,We,O
2426,invite,O
2426,you,O
2426,to,O
2426,see,O
2426,the,O
2426,new,O
2426,publication,O
2426,in,O
2426,NEWS,O
2426,(Museum,O
2426,World,O
2426,Ranking),O
2426,devoted,O
2426,to,O
2426,the,O
2426,\xc2\xab21st,O
2426,Serpentine,B-LOC
2426,Pavilion,I-LOC
2426,2022,O
2426,\xe2\x80\x9eBlack,O
2426,Chapel\xe2\x80\x9d,I-LOC
2426,designed,O
2426,by,O
2426,Theaster,B-PER
2426,Gates\xc2\xbb,O
2426,;,O
2426,London,B-GPE
2426,",",O
2426,United,B-GPE
2426,Kingdom,I-GPE
2426,#MuseumWorldRanking,O
2426,#museum,B-FAC
2426,#Museums2022,O
2426,#HomeMuseum,O
2426,#ad,O
2426,#promotion,O
2426,#education,O
2426,#history,O
2426,#art,O
2426,https://t.co/zPS9k8pv9K,O
2427,We,O
2427,invite,O
2427,you,O
2427,to,O
2427,see,O
2427,the,O
2427,new,O
2427,publication,O
2427,in,O
2427,NEWS,O
2427,(Museum,O
2427,World,O
2427,Ranking),O
2427,devoted,O
2427,to,O
2427,the,O
2427,\xc2\xab21st,O
2427,Serpentine,B-LOC
2427,Pavilion,I-LOC
2427,2022,O
2427,\xe2\x80\x9eBlack,O
2427,Chapel\xe2\x80\x9d,I-LOC
2427,designed,O
2427,by,O
2427,Theaster,B-PER
2427,Gates\xc2\xbb,O
2427,;,O
2427,London,B-GPE
2427,",",O
2427,United,B-GPE
2427,Kingdom,I-GPE
2427,#MuseumWorldRanking,O
2427,#museum,B-FAC
2427,#Museums2022,O
2427,#HomeMuseum,O
2427,#ad,O
2427,#promotion,O
2427,#education,O
2427,#history,O
2427,#art,O
2427,https://t.co/ym54wdMdeD,O
2428,We,O
2428,invite,O
2428,you,O
2428,to,O
2428,see,O
2428,the,O
2428,new,O
2428,publication,O
2428,in,O
2428,NEWS,O
2428,(Museum,O
2428,World,O
2428,Ranking),O
2428,devoted,O
2428,to,O
2428,the,O
2428,\xc2\xab21st,O
2428,Serpentine,B-LOC
2428,Pavilion,I-LOC
2428,2022,O
2428,\xe2\x80\x9eBlack,O
2428,Chapel\xe2\x80\x9d,I-LOC
2428,designed,O
2428,by,O
2428,Theaster,B-PER
2428,Gates\xc2\xbb,O
2428,;,O
2428,London,B-GPE
2428,",",O
2428,United,B-GPE
2428,Kingdom,I-GPE
2428,#MuseumWorldRanking,O
2428,#museum,B-FAC
2428,#Museums2022,O
2428,#HomeMuseum,O
2428,#ad,O
2428,#promotion,O
2428,#education,O
2428,#history,O
2428,#art,O
2428,https://t.co/SOG37nVnuE,O
2429,#OTD,O
2429,Rodney,B-PER
2429,Franklin,I-PER
2429,(Sept,O
2429,16,O
2429,",",O
2429,1958),O
2429,.,O
2430,Jazz,B-PER
2430,pianist/composer,I-PER
2430,.,O
2431,His,B-PER
2431,sound,O
2431,was,O
2431,influenced,O
2431,by,O
2431,McCoy,B-PER
2431,Tyner,I-PER
2431,",",O
2431,Chick,B-PER
2431,Corea,I-PER
2431,",",O
2431,George,B-PER
2431,Duke,I-PER
2431,&amp,O
2431,;,O
2431,Lonnie,B-PER
2431,Liston,I-PER
2431,Smith,I-PER
2431,.,O
2432,In,O
2432,1980,O
2432,the,O
2432,LP,O
2432,\xe2\x80\x9cYou\'ll,O
2432,Never,O
2432,Know\xe2\x80\x9d,O
2432,had,O
2432,major,O
2432,success,O
2432,with,O
2432,The,O
2432,Groove,O
2432,(it,O
2432,reached,O
2432,number,O
2432,7,O
2432,in,O
2432,the,O
2432,UK,B-GPE
2432,.,O
2433,The,O
2433,Groove,O
2433,#History,O
2433,#Jazz,O
2433,https://t.co/kIibzK9OZX,O
2434,Don't,O
2434,struggle,O
2434,",",O
2434,we,O
2434,are,O
2434,here,O
2434,to,O
2434,help,O
2434,#book,O
2434,review,O
2434,#Assignment,O
2434,#Chemistry,O
2434,#Physics,O
2434,#history,O
2434,#Econometrics,O
2434,#Math,O
2434,#Chem,O
2434,#Biology,O
2434,#Essay,O
2434,English,O
2434,#AcademicTwitter,O
2434,Paper,O
2434,pay,O
2434,#Case,O
2434,study,O
2434,#quiz,O
2434,#Exam,O
2434,#Online,O
2434,class,O
2434,#marketing,O
2434,#Discussion,O
2434,DM@jessiessays,O
2435,We,O
2435,invite,O
2435,you,O
2435,to,O
2435,see,O
2435,the,O
2435,new,O
2435,publication,O
2435,in,O
2435,NEWS,O
2435,(Museum,O
2435,World,O
2435,Ranking),O
2435,devoted,O
2435,to,O
2435,the,O
2435,\xc2\xab21st,O
2435,Serpentine,B-LOC
2435,Pavilion,I-LOC
2435,2022,O
2435,\xe2\x80\x9eBlack,O
2435,Chapel\xe2\x80\x9d,I-LOC
2435,designed,O
2435,by,O
2435,Theaster,B-PER
2435,Gates\xc2\xbb,O
2435,;,O
2435,London,B-GPE
2435,",",O
2435,United,B-GPE
2435,Kingdom,I-GPE
2435,#MuseumWorldRanking,O
2435,#museum,B-FAC
2435,#Museums2022,O
2435,#HomeMuseum,O
2435,#ad,O
2435,#promotion,O
2435,#education,O
2435,#history,O
2435,#art,O
2435,https://t.co/gV7W82aPHc,O
2436,We,O
2436,invite,O
2436,you,O
2436,to,O
2436,see,O
2436,the,O
2436,new,O
2436,publication,O
2436,in,O
2436,NEWS,O
2436,(Museum,O
2436,World,O
2436,Ranking),O
2436,devoted,O
2436,to,O
2436,the,O
2436,\xc2\xab21st,O
2436,Serpentine,B-LOC
2436,Pavilion,I-LOC
2436,2022,O
2436,\xe2\x80\x9eBlack,O
2436,Chapel\xe2\x80\x9d,I-LOC
2436,designed,O
2436,by,O
2436,Theaster,B-PER
2436,Gates\xc2\xbb,O
2436,;,O
2436,London,B-GPE
2436,",",O
2436,United,B-GPE
2436,Kingdom,I-GPE
2436,#MuseumWorldRanking,O
2436,#museum,B-FAC
2436,#Museums2022,O
2436,#HomeMuseum,O
2436,#ad,O
2436,#promotion,O
2436,#education,O
2436,#history,O
2436,#art,O
2436,https://t.co/XdNbmeOH8A,O
2437,#OTD,O
2437,Rodney,B-PER
2437,Franklin,I-PER
2437,(Sept,O
2437,16,O
2437,",",O
2437,1958),O
2437,.,O
2438,Jazz,O
2438,pianist/composer,B-PER
2438,.,O
2439,His,B-PER
2439,sound,O
2439,was,O
2439,influenced,O
2439,by,O
2439,McCoy,B-PER
2439,Tyner,I-PER
2439,",",O
2439,Chick,B-PER
2439,Corea,I-PER
2439,",",O
2439,George,B-PER
2439,Duke,I-PER
2439,&amp,O
2439,;,O
2439,Lonnie,B-PER
2439,Liston,I-PER
2439,Smith,I-PER
2439,.,O
2440,In,O
2440,1980,O
2440,the,O
2440,album,O
2440,\xe2\x80\x9cYou\'ll,O
2440,Never,O
2440,Know\xe2\x80\x9d,O
2440,had,O
2440,major,O
2440,success,O
2440,with,O
2440,The,O
2440,Groove,O
2440,(it,O
2440,reached,O
2440,number,O
2440,7,O
2440,in,O
2440,the,O
2440,UK,B-GPE
2440,Singles,O
2440,.,O
2441,#History,O
2441,#Jazz,O
2441,https://t.co/AfawTDzdR2,O
2442,We,O
2442,invite,O
2442,you,O
2442,to,O
2442,see,O
2442,the,O
2442,new,O
2442,publication,O
2442,in,O
2442,NEWS,O
2442,(Museum,O
2442,World,O
2442,Ranking),O
2442,devoted,O
2442,to,O
2442,the,O
2442,\xc2\xab21st,O
2442,Serpentine,B-LOC
2442,Pavilion,I-LOC
2442,2022,O
2442,\xe2\x80\x9eBlack,O
2442,Chapel\xe2\x80\x9d,I-LOC
2442,designed,O
2442,by,O
2442,Theaster,B-PER
2442,Gates\xc2\xbb,O
2442,;,O
2442,London,B-GPE
2442,",",O
2442,United,B-GPE
2442,Kingdom,I-GPE
2442,#MuseumWorldRanking,O
2442,#museum,B-FAC
2442,#Museums2022,O
2442,#HomeMuseum,O
2442,#ad,O
2442,#promotion,O
2442,#education,O
2442,#history,O
2442,#art,O
2442,https://t.co/JfYWQSuKPO,O
2443,We,O
2443,invite,O
2443,you,O
2443,to,O
2443,see,O
2443,the,O
2443,new,O
2443,publication,O
2443,in,O
2443,NEWS,O
2443,(Museum,O
2443,World,O
2443,Ranking),O
2443,devoted,O
2443,to,O
2443,the,O
2443,\xc2\xab21st,O
2443,Serpentine,B-LOC
2443,Pavilion,I-LOC
2443,2022,O
2443,\xe2\x80\x9eBlack,O
2443,Chapel\xe2\x80\x9d,I-LOC
2443,designed,O
2443,by,O
2443,Theaster,B-PER
2443,Gates\xc2\xbb,O
2443,;,O
2443,London,B-GPE
2443,",",O
2443,United,B-GPE
2443,Kingdom,I-GPE
2443,#MuseumWorldRanking,O
2443,#museum,B-FAC
2443,#Museums2022,O
2443,#HomeMuseum,O
2443,#ad,O
2443,#promotion,O
2443,#education,O
2443,#history,O
2443,#art,O
2443,https://t.co/kaqqsJNc2F,O
2444,We,O
2444,invite,O
2444,you,O
2444,to,O
2444,see,O
2444,the,O
2444,new,O
2444,publication,O
2444,in,O
2444,NEWS,O
2444,(Museum,O
2444,World,O
2444,Ranking),O
2444,devoted,O
2444,to,O
2444,the,O
2444,\xc2\xab21st,O
2444,Serpentine,B-LOC
2444,Pavilion,I-LOC
2444,2022,O
2444,\xe2\x80\x9eBlack,O
2444,Chapel\xe2\x80\x9d,I-LOC
2444,designed,O
2444,by,O
2444,Theaster,B-PER
2444,Gates\xc2\xbb,O
2444,;,O
2444,London,B-GPE
2444,",",O
2444,United,B-GPE
2444,Kingdom,I-GPE
2444,#MuseumWorldRanking,O
2444,#museum,B-FAC
2444,#Museums2022,O
2444,#HomeMuseum,O
2444,#ad,O
2444,#promotion,O
2444,#education,O
2444,#history,O
2444,#art,O
2444,https://t.co/gTgbWGtA4h,O
2445,We,O
2445,invite,O
2445,you,O
2445,to,O
2445,see,O
2445,the,O
2445,new,O
2445,publication,O
2445,in,O
2445,NEWS,O
2445,(Museum,O
2445,World,O
2445,Ranking),O
2445,devoted,O
2445,to,O
2445,the,O
2445,\xc2\xab21st,O
2445,Serpentine,B-LOC
2445,Pavilion,I-LOC
2445,2022,O
2445,\xe2\x80\x9eBlack,O
2445,Chapel\xe2\x80\x9d,I-LOC
2445,designed,O
2445,by,O
2445,Theaster,B-PER
2445,Gates\xc2\xbb,O
2445,;,O
2445,London,B-GPE
2445,",",O
2445,United,B-GPE
2445,Kingdom,I-GPE
2445,#MuseumWorldRanking,O
2445,#museum,B-FAC
2445,#Museums2022,O
2445,#HomeMuseum,O
2445,#ad,O
2445,#promotion,O
2445,#education,O
2445,#history,O
2445,#art,O
2445,https://t.co/JR7rnD4LbP,O
2446,We,O
2446,invite,O
2446,you,O
2446,to,O
2446,see,O
2446,the,O
2446,new,O
2446,publication,O
2446,in,O
2446,NEWS,O
2446,(Museum,O
2446,World,O
2446,Ranking),O
2446,devoted,O
2446,to,O
2446,the,O
2446,\xc2\xab21st,O
2446,Serpentine,B-LOC
2446,Pavilion,I-LOC
2446,2022,O
2446,\xe2\x80\x9eBlack,O
2446,Chapel\xe2\x80\x9d,I-LOC
2446,designed,O
2446,by,O
2446,Theaster,B-PER
2446,Gates\xc2\xbb,O
2446,;,O
2446,London,B-GPE
2446,",",O
2446,United,B-GPE
2446,Kingdom,I-GPE
2446,#MuseumWorldRanking,O
2446,#museum,B-FAC
2446,#Museums2022,O
2446,#HomeMuseum,O
2446,#ad,O
2446,#promotion,O
2446,#education,O
2446,#history,O
2446,#art,O
2446,https://t.co/JwgjcuLmFf,O
2447,We,O
2447,invite,O
2447,you,O
2447,to,O
2447,see,O
2447,the,O
2447,new,O
2447,publication,O
2447,in,O
2447,NEWS,O
2447,(Museum,O
2447,World,O
2447,Ranking),O
2447,devoted,O
2447,to,O
2447,the,O
2447,\xc2\xab21st,O
2447,Serpentine,B-LOC
2447,Pavilion,I-LOC
2447,2022,O
2447,\xe2\x80\x9eBlack,O
2447,Chapel\xe2\x80\x9d,I-LOC
2447,designed,O
2447,by,O
2447,Theaster,B-PER
2447,Gates\xc2\xbb,O
2447,;,O
2447,London,B-GPE
2447,",",O
2447,United,B-GPE
2447,Kingdom,I-GPE
2447,#MuseumWorldRanking,O
2447,#museum,B-FAC
2447,#Museums2022,O
2447,#HomeMuseum,O
2447,#ad,O
2447,#promotion,O
2447,#education,O
2447,#history,O
2447,#art,O
2447,https://t.co/QYbJPXLoQM,O
2448,We,O
2448,invite,O
2448,you,O
2448,to,O
2448,see,O
2448,the,O
2448,new,O
2448,publication,O
2448,in,O
2448,NEWS,O
2448,(Museum,O
2448,World,O
2448,Ranking),O
2448,devoted,O
2448,to,O
2448,the,O
2448,\xc2\xab21st,O
2448,Serpentine,B-LOC
2448,Pavilion,I-LOC
2448,2022,O
2448,\xe2\x80\x9eBlack,O
2448,Chapel\xe2\x80\x9d,I-LOC
2448,designed,O
2448,by,O
2448,Theaster,B-PER
2448,Gates\xc2\xbb,O
2448,;,O
2448,London,B-GPE
2448,",",O
2448,United,B-GPE
2448,Kingdom,I-GPE
2448,#MuseumWorldRanking,O
2448,#museum,B-FAC
2448,#Museums2022,O
2448,#HomeMuseum,O
2448,#ad,O
2448,#promotion,O
2448,#education,O
2448,#history,O
2448,#art,O
2448,https://t.co/5JRleq1Ndg,O
2449,We,O
2449,invite,O
2449,you,O
2449,to,O
2449,see,O
2449,the,O
2449,new,O
2449,publication,O
2449,in,O
2449,NEWS,O
2449,(Museum,O
2449,World,O
2449,Ranking),O
2449,devoted,O
2449,to,O
2449,the,O
2449,\xc2\xab21st,O
2449,Serpentine,B-LOC
2449,Pavilion,I-LOC
2449,2022,O
2449,\xe2\x80\x9eBlack,O
2449,Chapel\xe2\x80\x9d,I-LOC
2449,designed,O
2449,by,O
2449,Theaster,B-PER
2449,Gates\xc2\xbb,O
2449,;,O
2449,London,B-GPE
2449,",",O
2449,United,B-GPE
2449,Kingdom,I-GPE
2449,#MuseumWorldRanking,O
2449,#museum,B-FAC
2449,#Museums2022,O
2449,#HomeMuseum,O
2449,#ad,O
2449,#promotion,O
2449,#education,O
2449,#history,O
2449,#art,O
2449,https://t.co/azy7vOlKQY,O
2450,We,O
2450,invite,O
2450,you,O
2450,to,O
2450,see,O
2450,the,O
2450,new,O
2450,publication,O
2450,in,O
2450,NEWS,O
2450,(Museum,O
2450,World,O
2450,Ranking),O
2450,devoted,O
2450,to,O
2450,the,O
2450,\xc2\xab21st,O
2450,Serpentine,B-LOC
2450,Pavilion,I-LOC
2450,2022,O
2450,\xe2\x80\x9eBlack,O
2450,Chapel\xe2\x80\x9d,I-LOC
2450,designed,O
2450,by,O
2450,Theaster,B-PER
2450,Gates\xc2\xbb,O
2450,;,O
2450,London,B-GPE
2450,",",O
2450,United,B-GPE
2450,Kingdom,I-GPE
2450,#MuseumWorldRanking,O
2450,#museum,B-FAC
2450,#Museums2022,O
2450,#HomeMuseum,O
2450,#ad,O
2450,#promotion,O
2450,#education,O
2450,#history,O
2450,#art,O
2450,https://t.co/bU43P8p0wR,O
2451,We,O
2451,invite,O
2451,you,O
2451,to,O
2451,see,O
2451,the,O
2451,new,O
2451,publication,O
2451,in,O
2451,NEWS,O
2451,(Museum,O
2451,World,O
2451,Ranking),O
2451,devoted,O
2451,to,O
2451,the,O
2451,\xc2\xab21st,O
2451,Serpentine,B-LOC
2451,Pavilion,I-LOC
2451,2022,O
2451,\xe2\x80\x9eBlack,O
2451,Chapel\xe2\x80\x9d,I-LOC
2451,designed,O
2451,by,O
2451,Theaster,B-PER
2451,Gates\xc2\xbb,O
2451,;,O
2451,London,B-GPE
2451,",",O
2451,United,B-GPE
2451,Kingdom,I-GPE
2451,#MuseumWorldRanking,O
2451,#museum,B-FAC
2451,#Museums2022,O
2451,#HomeMuseum,O
2451,#ad,O
2451,#promotion,O
2451,#education,O
2451,#history,O
2451,#art,O
2451,https://t.co/6Myy8RCnyZ,O
2452,We,O
2452,invite,O
2452,you,O
2452,to,O
2452,see,O
2452,the,O
2452,new,O
2452,publication,O
2452,in,O
2452,NEWS,O
2452,(Museum,O
2452,World,O
2452,Ranking),O
2452,devoted,O
2452,to,O
2452,the,O
2452,\xc2\xab21st,O
2452,Serpentine,B-LOC
2452,Pavilion,I-LOC
2452,2022,O
2452,\xe2\x80\x9eBlack,O
2452,Chapel\xe2\x80\x9d,I-LOC
2452,designed,O
2452,by,O
2452,Theaster,B-PER
2452,Gates\xc2\xbb,O
2452,;,O
2452,London,B-GPE
2452,",",O
2452,United,B-GPE
2452,Kingdom,I-GPE
2452,#MuseumWorldRanking,O
2452,#museum,B-FAC
2452,#Museums2022,O
2452,#HomeMuseum,O
2452,#ad,O
2452,#promotion,O
2452,#education,O
2452,#history,O
2452,#art,O
2452,https://t.co/KLXDqgOV2P,O
2453,Only,O
2453,0.99,O
2453,today,O
2453,or,O
2453,#KindleUnlimited,O
2453,Area,O
2453,2.125,O
2453,Excalibur,O
2453,#BookLovers,O
2453,#history,O
2453,#Alien,O
2453,#sciencefiction,O
2453,#Area51,B-LOC
2453,https://t.co/Uw2rrsrT0q,O
2453,#StarTrek,O
2453,#England,B-GPE
2453,#UK,B-GPE
2453,#Legend,O
2453,#Stonehenge,B-LOC
2453,#RingsOfPower,O
2454,We,O
2454,invite,O
2454,you,O
2454,to,O
2454,see,O
2454,the,O
2454,new,O
