Sentence,Word,Named Entity
3640,not,O
3640,to,O
3640,lose,O
3640,them,O
3640,;,O
3640,yet,O
3640,",",O
3640,at,O
3640,the,O
3640,same,O
3640,time,O
3640,made,O
3640,uncomfortable,O
3640,by,O
3640,his,O
3640,inflamed,O
3640,ways,O
3640,after,O
3640,twelve,O
3640,o'clock,O
3640,;,O
3640,and,O
3640,being,O
3640,a,B-PER
3640,man,I-PER
3640,of,I-PER
3640,peace,I-PER
3640,",",O
3640,unwilling,O
3640,by,O
3640,my,O
3640,admonitions,O
3640,to,O
3640,call,O
3640,forth,O
3640,unseemly,O
3640,retorts,O
3640,from,O
3640,him,O
3640,;,O
3640,I,O
3640,took,O
3640,upon,O
3640,me,O
3640,",",O
3640,one,O
3640,Saturday,O
3640,noon,O
3640,(,O
3640,he,O
3640,was,O
3640,always,O
3640,worse,O
3640,on,O
3640,Saturdays,O
3640,),O
3640,",",O
3640,to,O
3640,hint,O
3640,to,O
3640,him,O
3640,",",O
3640,very,O
3640,kindly,O
3640,",",O
3640,that,O
3640,perhaps,O
3640,now,O
3640,that,O
3640,he,O
3640,was,O
3640,growing,O
3640,old,O
3640,",",O
3640,it,O
3640,might,O
3640,be,O
3640,well,O
3640,to,O
3640,abridge,O
3640,his,O
3640,labors,O
3640,;,O
3640,in,O
3640,short,O
3640,",",O
3640,he,O
3640,need,O
3640,not,O
3640,come,O
3640,to,O
3640,my,O
3640,chambers,O
3640,after,O
3640,twelve,O
3640,o'clock,O
3640,",",O
3640,but,O
3640,",",O
3640,dinner,O
3640,over,O
3640,",",O
3640,had,O
3640,best,O
3640,go,O
3640,home,B-FAC
3640,to,O
3640,his,B-FAC
3640,lodgings,I-FAC
3640,and,O
3640,rest,O
3640,himself,O
3640,till,O
3640,teatime,O
3640,.,O
3641,But,O
3641,no,O
3641,;,O
3641,he,O
3641,insisted,O
3641,upon,O
3641,his,O
3641,afternoon,O
3641,devotions,O
3641,.,O
3642,His,O
3642,countenance,O
3642,became,O
3642,intolerably,O
3642,fervid,O
3642,",",O
3642,as,O
3642,he,O
3642,oratorically,O
3642,assured,O
3642,me,O
3642,--,O
3642,gesticulating,O
3642,with,O
3642,a,O
3642,long,O
3642,ruler,O
3642,at,O
3642,the,O
3642,other,O
3642,end,O
3642,of,O
3642,the,B-FAC
3642,room,I-FAC
3642,--,O
3642,that,O
3642,if,O
3642,his,O
3642,services,O
3642,in,O
3642,the,O
3642,morning,O
3642,were,O
3642,useful,O
3642,",",O
3642,how,O
3642,indispensable,O
3642,",",O
3642,then,O
3642,",",O
3642,in,O
3642,the,O
3642,afternoon,O
3642,?,O
3643,"""",O
3643,With,O
3643,submission,O
3643,",",O
3643,sir,B-PER
3643,",",O
3643,"""",O
3643,said,O
3643,Turkey,B-PER
3643,on,O
3643,this,O
3643,occasion,O
3643,",",O
3643,"""",O
3643,I,O
3643,consider,O
3643,myself,O
3643,your,B-PER
3643,right-hand,I-PER
3643,man,I-PER
3643,.,O
3644,In,O
3644,the,O
3644,morning,O
3644,I,O
3644,but,O
3644,marshal,O
3644,and,O
3644,deploy,O
3644,my,O
3644,columns,O
3644,;,O
3644,but,O
3644,in,O
3644,the,O
3644,afternoon,O
3644,I,O
3644,put,O
3644,myself,O
3644,at,O
3644,their,O
3644,head,O
3644,",",O
3644,and,O
3644,gallantly,O
3644,charge,O
3644,the,B-PER
3644,foe,I-PER
3644,",",O
3644,thus,O
3644,!,O
3644,"""",O
3645,--,O
3645,and,O
3645,he,O
3645,made,O
3645,a,O
3645,violent,O
3645,thrust,O
3645,with,O
3645,the,O
3645,ruler,O
3645,.,O
3646,"""",O
3646,But,O
3646,the,O
3646,blots,O
3646,",",O
3646,Turkey,O
3646,",",O
3646,"""",O
3646,intimated,O
3646,I.,O
3646,"""",O
3646,True,O
3646,",",O
3646,--,O
3646,but,O
3646,",",O
3646,with,O
3646,submission,O
3646,",",O
3646,sir,B-PER
3646,",",O
3646,behold,O
3646,these,O
3646,hairs,O
3646,!,O
3647,I,O
3647,am,O
3647,getting,O
3647,old,O
3647,.,O
3648,Surely,O
3648,",",O
3648,sir,B-PER
3648,",",O
3648,a,O
3648,blot,O
3648,or,O
3648,two,O
3648,of,O
3648,a,O
3648,warm,O
3648,afternoon,O
3648,is,O
3648,not,O
3648,to,O
3648,be,O
3648,severely,O
3648,urged,O
3648,against,O
3648,gray,O
3648,hairs,O
3648,.,O
3649,Old,O
3649,age,O
3649,--,O
3649,even,O
3649,if,O
3649,it,O
3649,blot,O
3649,the,O
3649,page,O
3649,--,O
3649,is,O
3649,honorable,O
3649,.,O
3650,With,O
3650,submission,O
3650,",",O
3650,sir,B-PER
3650,",",O
3650,we,O
3650,_,O
3650,both,O
3650,_,O
3650,are,O
3650,getting,O
3650,old,O
3650,.,O
3650,"""",O
3651,This,O
3651,appeal,O
3651,to,O
3651,my,O
3651,fellow-feeling,O
3651,was,O
3651,hardly,O
3651,to,O
3651,be,O
3651,resisted,O
3651,.,O
3652,At,O
3652,all,O
3652,events,O
3652,",",O
3652,I,O
3652,saw,O
3652,that,O
3652,go,O
3652,he,O
3652,would,O
3652,not,O
3652,.,O
3653,So,O
3653,I,O
3653,made,O
3653,up,O
3653,my,O
3653,mind,O
3653,to,O
3653,let,O
3653,him,O
3653,stay,O
3653,",",O
3653,resolving,O
3653,",",O
3653,nevertheless,O
3653,",",O
3653,to,O
3653,see,O
3653,to,O
3653,it,O
3653,",",O
3653,that,O
3653,during,O
3653,the,O
3653,afternoon,O
3653,he,O
3653,had,O
3653,to,O
3653,do,O
3653,with,O
3653,my,O
3653,less,O
3653,important,O
3653,papers,O
3653,.,O
3654,Nippers,B-PER
3654,",",O
3654,the,O
3654,second,O
3654,on,O
3654,my,O
3654,list,O
3654,",",O
3654,was,O
3654,a,B-PER
3654,whiskered,I-PER
3654,",",I-PER
3654,sallow,I-PER
3654,",",I-PER
3654,and,I-PER
3654,",",I-PER
3654,upon,I-PER
3654,the,I-PER
3654,whole,I-PER
3654,",",I-PER
3654,rather,I-PER
3654,piratical-looking,I-PER
3654,young,I-PER
3654,man,I-PER
3654,of,I-PER
3654,about,I-PER
3654,five,I-PER
3654,and,I-PER
3654,twenty,I-PER
3654,.,O
3655,I,O
3655,always,O
3655,deemed,O
3655,him,O
3655,the,O
3655,victim,O
3655,of,O
3655,two,O
3655,evil,O
3655,powers,O
3655,--,O
3655,ambition,O
3655,and,O
3655,indigestion,O
3655,.,O
3656,The,O
3656,ambition,O
3656,was,O
3656,evinced,O
3656,by,O
3656,a,O
3656,certain,O
3656,impatience,O
3656,of,O
3656,the,O
3656,duties,O
3656,of,O
3656,a,B-PER
3656,mere,I-PER
3656,copyist,I-PER
3656,",",O
3656,an,O
3656,unwarrantable,O
3656,usurpation,O
3656,of,O
3656,strictly,O
3656,professional,O
3656,affairs,O
3656,",",O
3656,such,O
3656,as,O
3656,the,O
3656,original,O
3656,drawing,O
3656,up,O
3656,of,O
3656,legal,O
3656,documents,O
3656,.,O
3657,The,O
3657,indigestion,O
3657,seemed,O
3657,betokened,O
3657,in,O
3657,an,O
3657,occasional,O
3657,nervous,O
3657,testiness,O
3657,and,O
3657,grinning,O
3657,irritability,O
3657,",",O
3657,causing,O
3657,the,O
3657,teeth,O
3657,to,O
3657,audibly,O
3657,grind,O
3657,together,O
3657,over,O
3657,mistakes,O
3657,committed,O
3657,in,O
3657,copying,O
3657,;,O
3657,unnecessary,O
3657,maledictions,O
3657,",",O
3657,hissed,O
3657,",",O
3657,rather,O
3657,than,O
3657,spoken,O
3657,",",O
3657,in,O
3657,the,O
3657,heat,O
3657,of,O
3657,business,O
3657,;,O
3657,and,O
3657,especially,O
3657,by,O
3657,a,O
3657,continual,O
3657,discontent,O
3657,with,O
3657,the,O
3657,height,O
3657,of,O
3657,the,O
3657,table,O
3657,where,O
3657,he,O
3657,worked,O
3657,.,O
3658,Though,O
3658,of,O
3658,a,O
3658,very,O
3658,ingenious,O
3658,mechanical,O
3658,turn,O
3658,",",O
3658,Nippers,B-PER
3658,could,O
3658,never,O
3658,get,O
3658,this,O
3658,table,O
3658,to,O
3658,suit,O
3658,him,O
3658,.,O
3659,He,O
3659,put,O
3659,chips,O
3659,under,O
3659,it,O
3659,",",O
3659,blocks,O
3659,of,O
3659,various,O
3659,sorts,O
3659,",",O
3659,bits,O
3659,of,O
3659,pasteboard,O
3659,",",O
3659,and,O
3659,at,O
3659,last,O
3659,went,O
3659,so,O
3659,far,O
3659,as,O
3659,to,O
3659,attempt,O
3659,an,O
3659,exquisite,O
3659,adjustment,O
3659,by,O
3659,final,O
3659,pieces,O
3659,of,O
3659,folded,O
3659,blotting,O
3659,paper,O
3659,.,O
3660,But,O
3660,no,O
3660,invention,O
3660,would,O
3660,answer,O
3660,.,O
3661,If,O
3661,",",O
3661,for,O
3661,the,O
3661,sake,O
3661,of,O
3661,easing,O
3661,his,O
3661,back,O
3661,",",O
3661,he,O
3661,brought,O
3661,the,O
3661,table,O
3661,lid,O
3661,at,O
3661,a,O
3661,sharp,O
3661,angle,O
3661,well,O
3661,up,O
3661,towards,O
3661,his,O
3661,chin,O
3661,",",O
3661,and,O
3661,wrote,O
3661,there,O
3661,like,O
3661,a,B-PER
3661,man,I-PER
3661,using,I-PER
3661,the,I-PER
3661,steep,I-PER
3661,roof,I-PER
3661,of,I-PER
3661,a,I-PER
3661,Dutch,I-PER
3661,house,I-PER
3661,for,I-PER
3661,his,I-PER
3661,desk,I-PER
3661,:,O
3661,--,O
3661,then,O
3661,he,O
3661,declared,O
3661,that,O
3661,it,O
3661,stopped,O
3661,the,O
3661,circulation,O
3661,in,O
3661,his,O
3661,arms,O
3661,.,O
3662,If,O
3662,now,O
3662,he,O
3662,lowered,O
3662,the,O
3662,table,O
3662,to,O
3662,his,O
3662,waistbands,O
3662,",",O
3662,and,O
3662,stooped,O
3662,over,O
3662,it,O
3662,in,O
3662,writing,O
3662,",",O
3662,then,O
3662,there,O
3662,was,O
3662,a,O
3662,sore,O
3662,aching,O
3662,in,O
3662,his,O
3662,back,O
3662,.,O
3663,In,O
3663,short,O
3663,",",O
3663,the,O
3663,truth,O
3663,of,O
3663,the,O
3663,matter,O
3663,was,O
3663,",",O
3663,Nippers,B-PER
3663,knew,O
3663,not,O
3663,what,O
3663,he,O
3663,wanted,O
3663,.,O
3664,Or,O
3664,",",O
3664,if,O
3664,he,O
3664,wanted,O
3664,any,O
3664,thing,O
3664,",",O
3664,it,O
3664,was,O
3664,to,O
3664,be,O
3664,rid,O
3664,of,O
3664,a,O
3664,scrivener,O
3664,'s,O
3664,table,O
3664,altogether,O
3664,.,O
3665,Among,O
3665,the,O
3665,manifestations,O
3665,of,O
3665,his,O
3665,diseased,O
3665,ambition,O
3665,was,O
3665,a,O
3665,fondness,O
3665,he,O
3665,had,O
3665,for,O
3665,receiving,O
3665,visits,O
3665,from,O
3665,certain,B-PER
3665,ambiguous-looking,I-PER
3665,fellows,I-PER
3665,in,I-PER
3665,seedy,I-PER
3665,coats,I-PER
3665,",",I-PER
3665,whom,I-PER
3665,he,I-PER
3665,called,I-PER
3665,his,I-PER
3665,clients,I-PER
3665,.,O
3666,Indeed,O
3666,I,O
3666,was,O
3666,aware,O
3666,that,O
3666,not,O
3666,only,O
3666,was,O
3666,he,O
3666,",",O
3666,at,O
3666,times,O
3666,",",O
3666,considerable,O
3666,of,O
3666,a,B-PER
3666,ward-politician,I-PER
3666,",",O
3666,but,O
3666,he,O
3666,occasionally,O
3666,did,O
3666,a,O
3666,little,O
3666,business,O
3666,at,O
3666,the,B-FAC
3666,Justices,I-FAC
3666,',I-FAC
3666,courts,I-FAC
3666,",",O
3666,and,O
3666,was,O
3666,not,O
3666,unknown,O
3666,on,O
3666,the,O
3666,steps,O
3666,of,O
3666,the,B-FAC
3666,Tombs,I-FAC
3666,.,O
3667,I,O
3667,have,O
3667,good,O
3667,reason,O
3667,to,O
3667,believe,O
3667,",",O
3667,however,O
3667,",",O
3667,that,O
3667,one,B-PER
3667,individual,I-PER
3667,who,I-PER
3667,called,I-PER
3667,upon,I-PER
3667,him,I-PER
3667,at,I-PER
3667,my,I-PER
3667,chambers,I-PER
3667,",",I-PER
3667,and,I-PER
3667,who,I-PER
3667,",",I-PER
3667,with,I-PER
3667,a,I-PER
3667,grand,I-PER
3667,air,I-PER
3667,",",I-PER
3667,he,I-PER
3667,insisted,I-PER
3667,was,I-PER
3667,his,I-PER
3667,client,I-PER
3667,",",O
3667,was,O
3667,no,O
3667,other,O
3667,than,O
3667,a,B-PER
3667,dun,I-PER
3667,",",O
3667,and,O
3667,the,O
3667,alleged,O
3667,title-deed,O
3667,",",O
3667,a,O
3667,bill,O
3667,.,O
3668,But,O
3668,with,O
3668,all,O
3668,his,O
3668,failings,O
3668,",",O
3668,and,O
3668,the,O
3668,annoyances,O
3668,he,O
3668,caused,O
3668,me,O
3668,",",O
3668,Nippers,B-PER
3668,",",O
3668,like,O
3668,his,B-PER
3668,compatriot,I-PER
3668,Turkey,B-PER
3668,",",O
3668,was,O
3668,a,B-PER
3668,very,I-PER
3668,useful,I-PER
3668,man,I-PER
3668,to,I-PER
3668,me,I-PER
3668,;,O
3668,wrote,O
3668,a,O
3668,neat,O
3668,",",O
3668,swift,O
3668,hand,O
3668,;,O
3668,and,O
3668,",",O
3668,when,O
3668,he,O
3668,chose,O
3668,",",O
3668,was,O
3668,not,O
3668,deficient,O
3668,in,O
3668,a,O
3668,gentlemanly,O
3668,sort,O
3668,of,O
3668,deportment,O
3668,.,O
3669,Added,O
3669,to,O
3669,this,O
3669,",",O
3669,he,O
3669,always,O
3669,dressed,O
3669,in,O
3669,a,O
3669,gentlemanly,O
3669,sort,O
3669,of,O
3669,way,O
3669,;,O
3669,and,O
3669,so,O
3669,",",O
3669,incidentally,O
3669,",",O
3669,reflected,O
3669,credit,O
3669,upon,O
3669,my,O
3669,chambers,O
3669,.,O
3670,Whereas,O
3670,with,O
3670,respect,O
3670,to,O
3670,Turkey,B-PER
3670,",",O
3670,I,O
3670,had,O
3670,much,O
3670,ado,O
3670,to,O
3670,keep,O
3670,him,O
3670,from,O
3670,being,O
3670,a,O
3670,reproach,O
3670,to,O
3670,me,O
3670,.,O
3671,His,O
3671,clothes,O
3671,were,O
3671,apt,O
3671,to,O
3671,look,O
3671,oily,O
3671,and,O
3671,smell,O
3671,of,O
3671,eating-houses,B-FAC
3671,.,O
3672,He,O
3672,wore,O
3672,his,O
3672,pantaloons,O
3672,very,O
3672,loose,O
3672,and,O
3672,baggy,O
3672,in,O
3672,summer,O
3672,.,O
3673,His,O
3673,coats,O
3673,were,O
3673,execrable,O
3673,;,O
3673,his,O
3673,hat,O
3673,not,O
3673,to,O
3673,be,O
3673,handled,O
3673,.,O
3674,But,O
3674,while,O
3674,the,O
3674,hat,O
3674,was,O
3674,a,O
3674,thing,O
3674,of,O
3674,indifference,O
3674,to,O
3674,me,O
3674,",",O
3674,inasmuch,O
3674,as,O
3674,his,O
3674,natural,O
3674,civility,O
3674,and,O
3674,deference,O
3674,",",O
3674,as,O
3674,a,B-PER
3674,dependent,I-PER
3674,Englishman,I-PER
3674,",",O
3674,always,O
3674,led,O
3674,him,O
3674,to,O
3674,doff,O
3674,it,O
3674,the,O
3674,moment,O
3674,he,O
3674,entered,O
3674,the,B-FAC
3674,room,I-FAC
3674,",",O
3674,yet,O
3674,his,O
3674,coat,O
3674,was,O
3674,another,O
3674,matter,O
3674,.,O
3675,Concerning,O
3675,his,O
3675,coats,O
3675,",",O
3675,I,O
3675,reasoned,O
3675,with,O
3675,him,O
3675,;,O
3675,but,O
3675,with,O
3675,no,O
3675,effect,O
3675,.,O
3676,The,O
3676,truth,O
3676,was,O
3676,",",O
3676,I,O
3676,suppose,O
3676,",",O
3676,that,O
3676,a,B-PER
3676,man,I-PER
3676,of,I-PER
3676,so,I-PER
3676,small,I-PER
3676,an,I-PER
3676,income,I-PER
3676,",",O
3676,could,O
3676,not,O
3676,afford,O
3676,to,O
3676,sport,O
3676,such,O
3676,a,O
3676,lustrous,O
3676,face,O
3676,and,O
3676,a,O
3676,lustrous,O
3676,coat,O
3676,at,O
3676,one,O
3676,and,O
3676,the,O
3676,same,O
3676,time,O
3676,.,O
3677,As,O
3677,Nippers,B-PER
3677,once,O
3677,observed,O
3677,",",O
3677,Turkey,B-PER
3677,'s,O
3677,money,O
3677,went,O
3677,chiefly,O
3677,for,O
3677,red,O
3677,ink,O
3677,.,O
3678,One,O
3678,winter,O
3678,day,O
3678,I,O
3678,presented,O
3678,Turkey,B-PER
3678,with,O
3678,a,O
3678,highly-respectable,O
3678,looking,O
3678,coat,O
3678,of,O
3678,my,O
3678,own,O
3678,",",O
3678,a,O
3678,padded,O
3678,gray,O
3678,coat,O
3678,",",O
3678,of,O
3678,a,O
3678,most,O
3678,comfortable,O
3678,warmth,O
3678,",",O
3678,and,O
3678,which,O
3678,buttoned,O
3678,straight,O
3678,up,O
3678,from,O
3678,the,O
3678,knee,O
3678,to,O
3678,the,O
3678,neck,O
3678,.,O
3679,I,O
3679,thought,O
3679,Turkey,B-PER
3679,would,O
3679,appreciate,O
3679,the,O
3679,favor,O
3679,",",O
3679,and,O
3679,abate,O
3679,his,O
3679,rashness,O
3679,and,O
3679,obstreperousness,O
3679,of,O
3679,afternoons,O
3679,.,O
3680,But,O
3680,no,O
3680,.,O
3681,I,O
3681,verily,O
3681,believe,O
3681,that,O
3681,buttoning,O
3681,himself,O
3681,up,O
3681,in,O
3681,so,O
3681,downy,O
3681,and,O
3681,blanket-like,O
3681,a,O
3681,coat,O
3681,had,O
3681,a,O
3681,pernicious,O
3681,effect,O
3681,upon,O
3681,him,O
3681,;,O
3681,upon,O
3681,the,O
3681,same,O
3681,principle,O
3681,that,O
3681,too,O
3681,much,O
3681,oats,O
3681,are,O
3681,bad,O
3681,for,O
3681,horses,O
3681,.,O
3682,In,O
3682,fact,O
3682,",",O
3682,precisely,O
3682,as,O
3682,a,O
3682,rash,O
3682,",",O
3682,restive,O
3682,horse,O
3682,is,O
3682,said,O
3682,to,O
3682,feel,O
3682,his,O
3682,oats,O
3682,",",O
3682,so,O
3682,Turkey,B-PER
3682,felt,O
3682,his,O
3682,coat,O
3682,.,O
3683,It,O
3683,made,O
3683,him,O
3683,insolent,O
3683,.,O
3684,He,O
3684,was,O
3684,a,B-PER
3684,man,I-PER
3684,whom,I-PER
3684,prosperity,I-PER
3684,harmed,I-PER
3684,.,O
3685,Chapter,O
3685,1,O
3685,It,O
3685,is,O
3685,a,O
3685,truth,O
3685,universally,O
3685,acknowledged,O
3685,",",O
3685,that,O
3685,a,B-PER
3685,single,I-PER
3685,man,I-PER
3685,in,I-PER
3685,possession,I-PER
3685,of,I-PER
3685,a,I-PER
3685,good,I-PER
3685,fortune,I-PER
3685,",",O
3685,must,O
3685,be,O
3685,in,O
3685,want,O
3685,of,O
3685,a,B-PER
3685,wife,I-PER
3685,.,O
3686,However,O
3686,little,O
3686,known,O
3686,the,O
3686,feelings,O
3686,or,O
3686,views,O
3686,of,O
3686,such,B-PER
3686,a,I-PER
3686,man,I-PER
3686,may,O
3686,be,O
3686,on,O
3686,his,O
3686,first,O
3686,entering,O
3686,a,B-FAC
3686,neighbourhood,I-FAC
3686,",",O
3686,this,O
3686,truth,O
3686,is,O
3686,so,O
3686,well,O
3686,fixed,O
3686,in,O
3686,the,O
3686,minds,O
3686,of,O
3686,the,B-PER
3686,surrounding,I-PER
3686,families,I-PER
3686,",",O
3686,that,O
3686,he,O
3686,is,O
3686,considered,O
3686,the,O
3686,rightful,O
3686,property,O
3686,of,O
3686,some,B-PER
3686,one,I-PER
3686,or,O
3686,other,B-PER
3686,of,I-PER
3686,their,I-PER
3686,daughters,I-PER
3686,.,O
3687,“,O
3687,My,B-PER
3687,dear,I-PER
3687,Mr.,B-PER
3687,Bennet,I-PER
3687,",",O
3687,”,O
3687,said,O
3687,his,B-PER
3687,lady,I-PER
3687,to,O
3687,him,O
3687,one,O
3687,day,O
3687,",",O
3687,“,O
3687,have,O
3687,you,O
3687,heard,O
3687,that,O
3687,Netherfield,B-FAC
3687,Park,I-FAC
3687,is,O
3687,let,O
3687,at,O
3687,last,O
3687,?,O
3687,”,O
3688,Mr.,B-PER
3688,Bennet,I-PER
3688,replied,O
3688,that,O
3688,he,O
3688,had,O
3688,not,O
3688,.,O
3689,“,O
3689,But,O
3689,it,O
3689,is,O
3689,",",O
3689,”,O
3689,returned,O
3689,she,O
3689,;,O
3689,“,O
3689,for,O
3689,Mrs.,B-PER
3689,Long,I-PER
3689,has,O
3689,just,O
3689,been,O
3689,here,B-FAC
3689,",",O
3689,and,O
3689,she,O
3689,told,O
3689,me,O
3689,all,O
3689,about,O
3689,it,O
3689,.,O
3689,”,O
3690,Mr.,B-PER
3690,Bennet,I-PER
3690,made,O
3690,no,O
3690,answer,O
3690,.,O
3691,“,O
3691,Do,O
3691,you,O
3691,not,O
3691,want,O
3691,to,O
3691,know,O
3691,who,O
3691,has,O
3691,taken,O
3691,it,O
3691,?,O
3691,”,O
3692,cried,O
3692,his,B-PER
3692,wife,I-PER
3692,impatiently,O
3692,.,O
3693,“,O
3693,_,O
3693,You,O
3693,_,O
3693,want,O
3693,to,O
3693,tell,O
3693,me,O
3693,",",O
3693,and,O
3693,I,O
3693,have,O
3693,no,O
3693,objection,O
3693,to,O
3693,hearing,O
3693,it,O
3693,.,O
3693,”,O
3694,This,O
3694,was,O
3694,invitation,O
3694,enough,O
3694,.,O
3695,“,O
3695,Why,O
3695,",",O
3695,my,B-PER
3695,dear,I-PER
3695,",",O
3695,you,O
3695,must,O
3695,know,O
3695,",",O
3695,Mrs.,B-PER
3695,Long,I-PER
3695,says,O
3695,that,O
3695,Netherfield,B-FAC
3695,is,O
3695,taken,O
3695,by,O
3695,a,B-PER
3695,young,I-PER
3695,man,I-PER
3695,of,O
3695,large,O
3695,fortune,O
3695,from,O
3695,the,B-LOC
3695,north,I-LOC
3695,of,I-LOC
3695,England,I-LOC
3695,;,O
3695,that,O
3695,he,O
3695,came,O
3695,down,O
3695,on,O
3695,Monday,O
3695,in,O
3695,a,O
3695,chaise,O
3695,and,O
3695,four,O
3695,to,O
3695,see,O
3695,the,B-FAC
3695,place,I-FAC
3695,",",O
3695,and,O
3695,was,O
3695,so,O
3695,much,O
3695,delighted,O
3695,with,O
3695,it,O
3695,",",O
3695,that,O
3695,he,O
3695,agreed,O
3695,with,O
3695,Mr.,B-PER
3695,Morris,I-PER
3695,immediately,O
3695,;,O
3695,that,O
3695,he,O
3695,is,O
3695,to,O
3695,take,O
3695,possession,O
3695,before,O
3695,Michaelmas,O
3695,",",O
3695,and,O
3695,some,B-PER
3695,of,I-PER
3695,his,I-PER
3695,servants,I-PER
3695,are,O
3695,to,O
3695,be,O
3695,in,O
3695,the,B-FAC
3695,house,I-FAC
3695,by,O
3695,the,O
3695,end,O
3695,of,O
3695,next,O
3695,week,O
3695,.,O
3695,”,O
3696,“,O
3696,What,O
3696,is,O
3696,his,O
3696,name,O
3696,?,O
3696,”,O
3697,“,O
3697,Bingley,B-PER
3697,.,O
3697,”,O
3698,“,O
3698,Is,O
3698,he,O
3698,married,O
3698,or,O
3698,single,O
3698,?,O
3698,”,O
3699,“,O
3699,Oh,O
3699,!,O
3700,Single,O
3700,",",O
3700,my,B-PER
3700,dear,I-PER
3700,",",O
3700,to,O
3700,be,O
3700,sure,O
3700,!,O
3701,A,B-PER
3701,single,I-PER
3701,man,I-PER
3701,of,I-PER
3701,large,I-PER
3701,fortune,I-PER
3701,;,O
3701,four,O
3701,or,O
3701,five,O
3701,thousand,O
3701,a,O
3701,year,O
3701,.,O
3702,What,O
3702,a,O
3702,fine,O
3702,thing,O
3702,for,O
3702,our,B-PER
3702,girls,I-PER
3702,!,O
3702,”,O
3703,“,O
3703,How,O
3703,so,O
3703,?,O
3704,How,O
3704,can,O
3704,it,O
3704,affect,O
3704,them,O
3704,?,O
3704,”,O
3705,“,O
3705,My,B-PER
3705,dear,I-PER
3705,Mr.,B-PER
3705,Bennet,I-PER
3705,",",O
3705,”,O
3705,replied,O
3705,his,B-PER
3705,wife,I-PER
3705,",",O
3705,“,O
3705,how,O
3705,can,O
3705,you,O
3705,be,O
3705,so,O
3705,tiresome,O
3705,!,O
3706,You,O
3706,must,O
3706,know,O
3706,that,O
3706,I,O
3706,am,O
3706,thinking,O
3706,of,O
3706,his,O
3706,marrying,O
3706,one,O
3706,of,O
3706,them,O
3706,.,O
3706,”,O
3707,“,O
3707,Is,O
3707,that,O
3707,his,O
3707,design,O
3707,in,O
3707,settling,O
3707,here,B-FAC
3707,?,O
3707,”,O
3708,“,O
3708,Design,O
3708,!,O
3709,Nonsense,O
3709,",",O
3709,how,O
3709,can,O
3709,you,O
3709,talk,O
3709,so,O
3709,!,O
3710,But,O
3710,it,O
3710,is,O
3710,very,O
3710,likely,O
3710,that,O
3710,he,O
3710,_,O
3710,may,O
3710,_,O
3710,fall,O
3710,in,O
3710,love,O
3710,with,O
3710,one,O
3710,of,O
3710,them,O
3710,",",O
3710,and,O
3710,therefore,O
3710,you,O
3710,must,O
3710,visit,O
3710,him,O
3710,as,O
3710,soon,O
3710,as,O
3710,he,O
3710,comes,O
3710,.,O
3710,”,O
3711,“,O
3711,I,O
3711,see,O
3711,no,O
3711,occasion,O
3711,for,O
3711,that,O
3711,.,O
3712,You,O
3712,and,O
3712,the,B-PER
3712,girls,I-PER
3712,may,O
3712,go,O
3712,",",O
3712,or,O
3712,you,O
3712,may,O
3712,send,O
3712,them,O
3712,by,O
3712,themselves,O
3712,",",O
3712,which,O
3712,perhaps,O
3712,will,O
3712,be,O
3712,still,O
3712,better,O
3712,",",O
3712,for,O
3712,as,O
3712,you,O
3712,are,O
3712,as,O
3712,handsome,O
3712,as,O
3712,any,O
3712,of,O
3712,them,O
3712,",",O
3712,Mr.,B-PER
3712,Bingley,I-PER
3712,may,O
3712,like,O
3712,you,O
3712,the,O
3712,best,O
3712,of,O
3712,the,B-PER
3712,party,I-PER
3712,.,O
3712,”,O
3713,“,O
3713,My,B-PER
3713,dear,I-PER
3713,",",O
3713,you,O
3713,flatter,O
3713,me,O
3713,.,O
3714,I,O
3714,certainly,O
3714,_,O
3714,have,O
3714,_,O
3714,had,O
3714,my,O
3714,share,O
3714,of,O
3714,beauty,O
3714,",",O
3714,but,O
3714,I,O
3714,do,O
3714,not,O
3714,pretend,O
3714,to,O
3714,be,O
3714,anything,O
3714,extraordinary,O
3714,now,O
3714,.,O
3715,When,O
3715,a,B-PER
3715,woman,I-PER
3715,has,O
3715,five,B-PER
3715,grown-up,I-PER
3715,daughters,I-PER
3715,",",O
3715,she,O
3715,ought,O
3715,to,O
3715,give,O
3715,over,O
3715,thinking,O
3715,of,O
3715,her,O
3715,own,O
3715,beauty,O
3715,.,O
3715,”,O
3716,“,O
3716,In,O
3716,such,O
3716,cases,O
3716,",",O
3716,a,B-PER
3716,woman,I-PER
3716,has,O
3716,not,O
3716,often,O
3716,much,O
3716,beauty,O
3716,to,O
3716,think,O
3716,of,O
3716,.,O
3716,”,O
3717,“,O
3717,But,O
3717,",",O
3717,my,B-PER
3717,dear,I-PER
3717,",",O
3717,you,O
3717,must,O
3717,indeed,O
3717,go,O
3717,and,O
3717,see,O
3717,Mr.,B-PER
3717,Bingley,I-PER
3717,when,O
3717,he,O
3717,comes,O
3717,into,O
3717,the,B-FAC
3717,neighbourhood,I-FAC
3717,.,O
3717,”,O
3718,“,O
3718,It,O
3718,is,O
3718,more,O
3718,than,O
3718,I,O
3718,engage,O
3718,for,O
3718,",",O
3718,I,O
3718,assure,O
3718,you,O
3718,.,O
3718,”,O
3719,“,O
3719,But,O
3719,consider,O
